MAIN_ID ID_NAME IDS ID_NGC ID_M ID_HD RA DEC OTYPE_V SP_TYPE PLX_VALUE Z_VALUE FLUX_V
"CD-31  9113c" 0 "CD-31  9113c|GJ   433 c" 0 0 0 "11 35 26.9466" "-32 32 23.895" "Extra-solar Planet Candidate" 0 0.0 0.0 0.0
"CD-31  9113b" 0 "CD-31  9113b|GJ   433 b" 0 0 0 "11 35 26.9466" "-32 32 23.895" "Extra-solar Confirmed Planet" 0 112.09 0.0 0.0
"CD-29  4446C" 0 "CD-29  4446C|DENIS J072851.1-301552|DENIS J072851.1-301553|GJ  2060 C|2MASS J07285117-3015527|PPMX J072851.1-301552|RAVE J072851.2-301553|UCAC3 120-52469|USNO-B1.0 0597-00118676" 0 0 0 "07 28 51.179" "-30 15 52.73" "High proper-motion Star" M5V 66.4 0.000102 0.0
"CD-29  4446B" 0 "CD-29  4446B|** HDS 1054B|CCDM J07289-3015C|GJ  2060 B|WDS J07289-3015B" 0 0 0 "07 28 51.39" "-30 14 49.2" "High proper-motion Star" M1.5 0.0 0.0 0.0
"G 124-43" 0 "GJ  1183 A|DENIS J142756.1-002230|GEN# +9.80124043|G 124-43|2MASS J14275607-0022310|PM J14279-0022Es|UBV M  53760|UCAC3 180-125456|UCAC4 449-056088|USNO-B1.0 0896-00237169|USNO 151|WDS J14279-0032A|[GKL99] 299|[RHG95]  2284" 0 0 0 "14 27 56.0656" "-00 22 31.092" "Flare Star" M4.5 0.0 0.007893 0.0
"GJ  3138 b" 0 "GJ  3138 b" 0 0 0 "02 09 10.9012" "-16 20 22.528" "Extra-solar Planet Candidate" 0 0.0 0.0 0.0
"GJ  3138 d" 0 "GJ  3138 d" 0 0 0 "02 09 10.9012" "-16 20 22.528" "Extra-solar Planet Candidate" 0 0.0 0.0 0.0
"Wolf 1539b" 0 "GJ   179 b|Wolf 1539b" 0 0 0 "04 52 05.731" "+06 28 35.64" "Extra-solar Confirmed Planet" 0 80.82 0.0 0.0
"LHS  3246" 0 "LHS  3246|G  19-3|G  17-38|GJ  3975|2MASS J16505382-0450349|PM J16508-0450|UCAC4 426-067534|[RHG95]  2653" 0 0 0 "16 50 53.83" "-04 50 34.9" "High proper-motion Star" M3.5 0.0 0.0 0.0
"LHS  2608" 0 "LHS  2608|GJ  3740|L   68-30|LTT  4846|2MASS J12421964-7138202|[RHG95]  1996" 0 0 0 "12 42 19.65" "-71 38 20.2" "High proper-motion Star" M3.5 0.0 0.0 0.0
"LHS  2263" 0 "LHS  2263|G 196-23|GJ  3601 B|LP  127-372|LSPM J1026+5027N|2MASS J10260331+5027220|NLTT 24304|PM J10260+5027N|USNO-B1.0 1404-00219549|WDS J10261+5029B|[RHG95]  1632" 0 0 0 "10 26 03.32" "+50 27 22.0" "High proper-motion Star" M4 0.0 0.0 0.0
"LHS  2262" 0 "LHS  2262|G 196-22|GJ  3600 A|LP  127-371|LSPM J1026+5027S|2MASS J10260265+5027090|NLTT 24303|PM J10260+5027S|USNO-B1.0 1404-00219547|WDS J10261+5029A|[RHG95]  1631" 0 0 0 "10 26 02.66" "+50 27 09.1" "High proper-motion Star" M4 0.0 0.0 0.0
"LHS  2122" 0 "LHS  2122|DENIS J091625.9-620416|GJ  3545|GSC2.3 S4KQ000140|GSC 08944-01860|L  140-119|LTT  3423|2MASS J09162598-6204160|NLTT 21415|PM J09164-6204|UCAC3 56-45782|UCAC4 140-021087|[RHG95]  1464" 0 0 0 "09 16 26.1172" "-62 04 16.917" "High proper-motion Star" M3.5 0.0 0.0 0.0
"LHS  1665" 0 "LHS  1665|GJ  3279|LEHPM 3749|L  178-49|LTT  1960|2MASS J04221249-5726011|PM J04222-5726|PM 04213-5733|UCAC4 163-004231|[RHG95]   761" 0 0 0 "04 22 12.5473" "-57 26 00.460" "High proper-motion Star" M2.5 0.0 0.0 0.0
"LHS   330" 0 "LHS   330|** LDS 3046B|GJ  1159 B|LP  130-226|LSPM J1229+5333|2MASS J12291427+5333060|NLTT 30900|SDSS J122913.87+533306.3|USNO-B1.0 1435-00218530|WDS J12294+5333B|[RHG95]  1959" 0 0 0 "12 29 14.28" "+53 33 06.1" "High proper-motion Star" M6 39.6 0.0 0.0
"L 1046-18 A" 0 "LHS  2541|** LDS  935A|CSI+03-12143  2|G  13-26A|G  13-26|GJ  1155 A|LFT  891|L 1046-18 A|LP  554-64|LSPM J1216+0258E|LTT 13418|NLTT 30212|SDSS J121651.84+025804.9|UBV M  42589|USNO 323|WDS J12169+0258A|[RHG95]  1929" 0 0 0 "12 16 51.854" "+02 58 04.85" "High proper-motion Star" M4V 44.0 0.0 0.0
"L  489-58" 0 "LHS   469|Ci 20 1112|CSI-38-18503  1|DENIS J185339.9-383644|GJ   732 A|LFT 1441|L  489-58|LPM 690|LTT  7491|2MASS J18533991-3836442|PLX 4355|PLX 4355.00|PM J18536-3836|PM 18503-3840|UCAC4 257-176293|[RHG95]  2969" 0 0 0 "18 53 39.8673" "-38 36 43.234" "High proper-motion Star" M3.5V 74.7 0.0 0.0
"L  190-265" 0 "LHS  2254|** LDS  303B|CCDM J10224-6011B|CSI-59-10206  3|DENIS J102224.9-601029|GJ   389 B|IDS 10188-5939 B|LFT  712|L  190-265|LPM 346|LTT  3814|2MASS J10222501-6010293|NLTT 24189|UCAC3 60-99606|UCAC4 150-046598|WDS J10223-6009B|[RHG95]  1625" 0 0 0 "10 22 25.015" "-60 10 29.37" "High proper-motion Star" 0 0.0 0.0 0.0
"L  125-51" 0 "LHS  1351|APMPM J0211-6314|DENIS J021118.0-631341|DENIS J021118.1-631340|GJ  3141|L  125-51|LTT  1137|2MASS J02111797-6313413|NLTT  7317|PM J02113-6313|PM 02102-6328|RAVE J021118.0-631341|UCAC3 54-4303|UCAC4 134-001907|[RHG95]   392" 0 0 0 "02 11 18.1916" "-63 13 40.519" "High proper-motion Star" M2.5 71.53 0.003184 0.0
"L  118-272" 0 "LHS  3751|CSI-70-21599  2|GJ   847 B|LFT 1681|L  118-272|LPM 807|LTT  8821|2MASS J22040782-6955402|NLTT 52746|PM 22000-7010|RAVE J220407.8-695540|UCAC4 101-105248|WDS J22040-6955B|[RHG95]  3461" 0 0 0 "22 04 07.550" "-69 55 40.14" "High proper-motion Star" M2.5 0.0 -0.000165 0.0
"LHS  3512" 0 "LHS  3512|** I 1411B|CCDM J20040-6536B|CSI-65-19593  2|DENIS J200401.8-653556|GCRV 26179|GJ   774 B|IDS 19546-6558 B|LFT 1510|L  115-22|LPM 718|LTT  7913|2MASS J20040195-6535586|PM J20040-6535|RAVE J200401.9-653557|UCAC3 49-374675|UCAC4 123-178059|WDS J20040-6541B|[RHG95]  3140" 0 0 0 "20 04 01.9189" "-65 35 56.886" "High proper-motion Star" M3.5 0.0 -0.000247 0.0
"L   23-30" 0 "GJ  4154|LHS  3583|L   23-30|LTT  8178|2MASS J20463725-8143141|PM J20466-8143|RAVE J204637.3-814314|UCAC4 042-016425|[RHG95]  3223" 0 0 0 "20 46 36.7034" "-81 43 12.750" Star M2.5 94.72 0.003241 0.0
"HD 285968b" 0 "GJ   176 b|HD 285968b" 0 0 "HD 285968b" "04 42 55.7749" "+18 57 29.404" "Extra-solar Confirmed Planet" 0 110.0 0.0 0.0
"HD 230017" 0 "CCDM J18549+1059AB|** VYS    8|AKARI-IRC-V1 J1854536+105841|BD+10  3724|GCRV  6410 E|GCRV 68802|GEN# +1.00230017|GJ   734|GSC 01043-01399|HD 230017|HIC  92836|HIP  92836|IDS 18503+1051|IRAS Z18525+1054|MCC 187|PLX 4377.1|V* V1436 Aql|VVO  31|WDS J18550+1058AB|WEB 16070|Wolf 1509|[RHG95]  2974" 0 0 "HD 230017" "18 54 53.65" "+10 58 40.3" "Double or multiple star" M0V+M3.5V 61.5 -5.7e-05 0.0
"HD 214615" 0 "V* NV Aqr|** STF 2928AB|ADS 16145 AB|BD-13  6235|CCDM J22395-1237AB|GC 31621|GCRV 14233|GEN# +1.00214615J|G 156-34|GJ  9792|GJ   867.1|GSC 05818-00656|HD 214615|HIC 111870|HIP 111870|IDS 22342-1308|LTT  9133|NLTT 54464|PLX 5482|PPM 240566|SAO 165218|SKY# 43087|UBV   19380|uvby98 100214615|WDS J22396-1237AB|WEB 19981" 0 0 "HD 214615" "22 39 34.6259" "-12 36 54.609" "Variable of BY Dra type" G9Vk: 26.9 -4.3e-05 0.0
"HD 207966A" 0 "BD+41  4291A|** HO  172A|ADS 15400 A|ASCC  443069|CCDM J21519+4221A|CSI+41  4291  1|GJ   838.3 A|GJ  9760 A|HD 207966A|IDS 21479+4153 A|LSPM J2151+4220W|2MASS J21515291+4220376|TYC 3193-2107-1|UCAC4 662-101445|WDS J21519+4221A" 0 0 "HD 207966A" "21 51 52.931" "+42 20 37.93" "High proper-motion Star" G8 0.0 0.0 0.0
"HD 204961c" 0 "HD 204961c|GJ   832 c" 0 0 "HD 204961c" "21 33 33.9753" "-49 00 32.419" "Extra-solar Planet Candidate" 0 0.0 0.0 0.0
"HD 204961b" 0 "GJ   832 b|HD 204961b" 0 0 "HD 204961b" "21 33 33.9753" "-49 00 32.419" "Extra-solar Confirmed Planet" 0 202.03 0.0 0.0
"HD 192310b" 0 "GJ   785 b|HD 192310b" 0 0 "HD 192310b" "20 15 17.3912" "-27 01 58.712" "Extra-solar Confirmed Planet" 0 0.0 0.0 0.0
"HD 191408B" 0 "LHS   487|** HJ 5173B|CCDM J20112-3605B|CD-36 13940B|GJ   783 B|HD 191408B|LFT 1530|LTT  7989|WDS J20112-3606B|Zkh 302" 0 0 "HD 191408B" "20 11 12.2" "-36 06 09" "High proper-motion Star" M3.5 0.0 0.0 0.0
"HD 190360c" 0 "GJ   777 c|HD 190360c" 0 0 "HD 190360c" "20 03 37.4058" "+29 53 48.494" "Extra-solar Confirmed Planet" 0 0.0 0.0 0.0
"HD 190360b" 0 "GJ   777 Ab|HD 190360b" 0 0 "HD 190360b" "20 03 37.4058" "+29 53 48.494" "Extra-solar Confirmed Planet" 0 0.0 0.0 0.0
"HD 178076" 0 "CCDM J19085-3058AB|** HJ 5091|AKARI-IRC-V1 J1908316-305823|CD-31 16381|CPC 17 10416|CPD-31  5897|GJ  4097|HD 178076|HIC  94020|HIP  94020|SAO 210975|SKY# 35443|uvby98 100178076|WDS J19085-3058AB" 0 0 "HD 178076" "19 08 31.7293" "-30 58 21.537" "Double or multiple star" G8V+K5V 34.76 -8.5e-05 0.0
"HD 171314B" 0 "BD+22  3406B|** LEP   89B|GJ   718 B|HD 171314B|LSPM J1833+2219|LSR J1833+2219|2MASS J18331476+2219177|USNO-B1.0 1123-00378373|WDS J18333+2219B" 0 0 "HD 171314B" "18 33 14.76" "+22 19 17.7" "High proper-motion Star" M6V 49.9 0.000117 0.0
"HD 304043b" 0 "GJ   422 b|HD 304043b" 0 0 "HD 304043b" "11 16 00.2055" "-57 32 51.598" "Extra-solar Confirmed Planet" 0 0.0 0.0 0.0
"HD 166285A" 0 "GJ  9618 A|** BU  637A|** YSC  132|ADS 11113 A|CCDM J18099+0307A|HD 166285A|IDS 18049+0306 A|2MASS J18095400+0307113|SBC9 1735|TYC  435-4799-1|UCAC3 187-159313|WDS J18099+0307A|WDS J18099+0307Aa,Ab" 0 0 "HD 166285A" "18 09 54.014" "+03 07 11.40" "Spectroscopic binary" 0 0.0 0.0 0.0
"LHS  3516" 0 "LHS  3516|APMPM J2004-3142|GJ  4131|LP  926-31|2MASS J20040671-3141469|PM J20041-3141|UCAC3 117-486286|UCAC4 292-213504|[RHG95]  3145" 0 0 0 "20 04 06.7414" "-31 41 47.510" "High proper-motion Star" M3.5 0.0 0.0 0.0
"LHS  3688" 0 "LHS  3688|GJ  4204 B|LP  638-66|LSPM J2133+0147|2MASS J21334914+0147012|NLTT 51555|USNO-B1.0 0917-00588642|WDS J21338+0147B|[RHG95]  3371" 0 0 0 "21 33 49.14" "+01 47 01.3" "High proper-motion Star" M4 68.6 0.0 0.0
"Wolf 1328" 0 "CCDM J22093-0756AB|** KUI  111|G  27-14|GJ  9768|LPM 813|PLX 5352|PM 22067-0810|UBV M  43032|USNO  92|WDS J22093-0755AB|Wolf 1328" 0 0 0 "22 09 18.22" "-07 55 21.8" "Double or multiple star" 0 0.0 0.0 0.0
"Wolf 1074" 0 "G 230-43|GJ  4151|LSPM J2034+5917|LTT 16016|2MASS J20345531+5917268|NLTT 49544|PM J20349+5917|UCAC4 747-063003|USNO-B1.0 1492-00285044|Wolf 1074|[RHG95]  3211" 0 0 0 "20 34 55.3172" "+59 17 26.854" "High proper-motion Star" M4V 46.4 -0.000374 0.0
"Wolf  940 B" 0 "GJ  1263 B|** BNG    2B|ULAS J214638.83-001038.7|ULAS J214638.82-001038.5|WDS J21467-0010B|Wolf  940 B" 0 0 0 "21 46 38.829" "-00 10 38.59" "Brown Dwarf (M<0.08solMass)" T8.5 79.8 0.0 0.0
"WISE J200520.38+542433.9" 0 "GJ   781 B|** MGN    1B|WDS J20050+5426B|WISE J200520.38+542433.9|Wolf 1130 B" 0 0 0 "20 05 20.38" "+54 24 33.9" "Brown Dwarf (M<0.08solMass)" sdT8 0.0 0.0 0.0
"V* AT Cnc" 0 "V* AT Cnc|GJ  2068|GSC 01944-01001|2MASS J08283691+2520030|Mrk  388|SDSS J082836.92+252003.0|SV* GR   151|SV* SON   323|Ton  323|UCAC2  40684326|UGCA 139|AAVSO 0822+25" 0 0 0 "08 28 36.925" "+25 20 03.04" "Cataclysmic Variable Star" DAe: 0.0 0.0 0.0
"UCAC3 249-151383" 0 "GJ   747.2 C|** TOK  327B|2MASS J19085654+3404143|UCAC3 249-151383|UCAC4 621-069322|USNO-B1.0 1240-00311163|WDS J19089+3404B" 0 0 0 "19 08 56.538" "+34 04 14.46" "High proper-motion Star" M4Ve 0.0 0.0 0.0
"Ross 1003b" "NAME HIP 57050b" "NAME HIP 57050b|GJ  1148 b|Ross 1003b" 0 0 0 "11 41 44.6335" "+42 45 07.107" "Extra-solar Confirmed Planet" 0 88.81 0.0 0.0
"Ross  773B" 0 "LTT 16245|** KUI  106B|CCDM J21174+2054B|GJ  4189|IDS 21128+2028 B|LSPM J2117+2053N|2MASS J21172264+2053585|NLTT 50939|PM J21173+2053N|Ross  773B|UCAC3 222-276232|UCAC4 555-126111|WDS J21174+2053B|[RHG95]  3330" 0 0 0 "21 17 22.642" "+20 53 58.50" "High proper-motion Star" M4V 0.0 -0.00012 0.0
"Ross  513B" 0 "LHS   400|** LDS  977B|CCDM J15353+1743B|CSI+17-15331  2|GEN# +9.80137025|G 137-25|GJ   589 B|IDS 15309+1803 B|LFT 1211|L 1272-21|LP  443-20|LSPM J1535+1743|LTT 14633|2MASS J15352039+1743045|NLTT 40630|PM 15331+1753|Ross  513B|UCAC2  38085227|UCAC3 216-125001|USNO-B1.0 1077-00312339|USNO 161|WDS J15354+1743B|[RHG95]  2454" 0 0 0 "15 35 20.325" "+17 43 04.54" "High proper-motion Star" M4.5V 68.4 -0.00014 0.0
"Ross   45B" 0 "G  97-52B|** LDS 6189B|GJ  3354|LSPM J0534+1019S|2MASS J05341507+1019091|NLTT 15297|PM J05342+1019S|Ross   45B|UCAC4 502-012863|WDS J05342+1019B" 0 0 0 "05 34 15.078" "+10 19 09.16" "High proper-motion Star" M4.5V 0.0 -5e-05 0.0
"NAME HN Peg B" "NAME HN Peg B" "2MASS J21442847+1446077|** LUH    4B|BD+14  4668B|GJ   836.7 B|GJ  9751 B|HD 206860B|NAME HN Peg B|WDS J21445+1446B|WISEP J214428.77+144606.2" 0 0 "HD 206860B" "21 44 28.47" "+14 46 07.8" "Brown Dwarf (M<0.08solMass)" T2.5 54.37 0.0 0.0
"NAME HIP 57274d" "NAME HIP 57274d" "NAME HIP 57274d|GJ   439 d" 0 0 0 "11 44 40.9648" "+30 57 33.455" "Extra-solar Confirmed Planet" 0 0.0 0.0 0.0
"LHS  3528" 0 "LHS  3528|GJ  4137|LP  870-45|2MASS J20105549-2535081|NLTT 48830|PM 20079-2543|[RHG95]  3167" 0 0 0 "20 10 55.49" "-25 35 08.2" "High proper-motion Star" M4.5V 0.0 0.0 0.0
"NAME HIP 57274c" "NAME HIP 57274c" "NAME HIP 57274c|GJ   439 c" 0 0 0 "11 44 40.9648" "+30 57 33.455" "Extra-solar Confirmed Planet" 0 0.0 0.0 0.0
"NAME HD 130948BC" "NAME HD 130948BC" "NAME HD 130948BC|** POT    1BC|GJ   564 B|GJ   564 C|HD 130948C|HD 130948B|WDS J14503+2355B|WDS J14503+2355C" 0 0 "HD 130948C" "14 50 16.00" "+23 54 41.8" "Brown Dwarf (M<0.08solMass)" L4 55.73 0.0 0.0
"LTT  7173" 0 "LTT  7173|** HJ 5006B|CCDM J18047-5913B|CSI-59  7218 42|DENIS J180441.0-591207|GJ   700 B|IDS 17559-5913 B|2MASS J18044108-5912081|NLTT 45832|UCAC3 62-453127|UCAC4 154-206254|WDS J18047-5913B" 0 0 0 "18 04 41.115" "-59 12 08.04" "High proper-motion Star" 0 0.0 0.0 0.0
"LP  734-10" 0 "LHS  5204|** LDS 4166B|GJ  3699 B|LP  734-10|2MASS J12003652-1349406|PM J12006-1349W|UCAC3 153-137637|UCAC4 381-061914|WDS J12007-1348B|[RHG95]  1883" 0 0 0 "12 00 36.4899" "-13 49 40.679" "High proper-motion Star" 0 0.0 0.0 0.0
"LP  613-50" 0 "GJ  3686|** LDS 5207B|DENIS J114742.1+001506|EPIC 201482080|LP  613-50|LSPM J1147+0015E|2MASS J11474209+0015061|MGC 24658|NLTT 28571|USNO-B1.0 0902-00204371|WDS J11477+0016B|[GKL99] 249|[RHG95]  1848|[ZEH2003] RX J1147.6+0015  4" 0 0 0 "11 47 42.097" "+00 15 06.11" "Flare Star" M5e 0.0 0.0 0.0
"LP  587-50" 0 "LHS  1241|** LDS 3270B|G  70-55B|GJ  3094|LP  587-50|LSPM J0122+0032N|NLTT  4583|WDS J01227+0032B|[RHG95]   272" 0 0 0 "01 22 45.215" "+00 32 05.08" "High proper-motion Star" M5V 69.2 -1.7e-05 0.0
"LP  506-37" 0 "LP  506-37|GJ  3980|LSPM J1657+1328|2MASS J16572294+1328092|NLTT 43883|USNO-B1.0 1034-00267474|[RHG95]  2668" 0 0 0 "16 57 22.94" "+13 28 09.3" "High proper-motion Star" M4 30.9 0.0 0.0
"LP  441-33" 0 "LHS  3001|GJ  3878 A|LP  441-33|LSPM J1456+1754|2MASS J14562713+1755001|NLTT 38850|UCAC2  38083652|USNO-B1.0 1079-00286303|WDS J14565+1755A|[RHG95]  2365" 0 0 0 "14 56 27.136" "+17 55 00.16" "High proper-motion Star" M5V 61.2 4.3e-05 0.0
"LP    4-93" 0 "LP    4-93|GJ   893.3 B|2MASS J23164596-4047396|USNO-B1.0 0492-00802310|WDS J23167-4047B|WT  977|[RHG95]  3663" 0 0 0 "23 16 45.962" "-40 47 39.66" "High proper-motion Star" 0 0.0 0.0 0.0
"LHS  6219" 0 "G  11-33|GEN# +9.80011033|GJ  2087|LHS  6219|LTT 18195" 0 0 0 "12 00 29" "-04 05.1" "Not an object (error, artefact, ...)" 0 0.0 0.0 0.0
"LHS  4021" 0 "LHS  4021|G 273-147|GJ  4367|LP  763-12|2MASS J23503159-0933320|NLTT 58139|PM J23505-0933|UCAC4 403-139621|[RHG95]  3766" 0 0 0 "23 50 31.59" "-09 33 32.1" "High proper-motion Star" M3.67 0.0 -0.000175 0.0
"LHS  3925" 0 "LHS  3925|APMPM J2318-4819|GJ  4325|GSC 08458-01250|GSC 08458-00350|LEHPM 5678|LFT 1779|L  359-91|LTT  9467|2MASS J23175034-4818476|NLTT 56389|PM J23178-4818|PM 23150-4835|UCAC3 84-418604|UCAC4 209-183139|USNO-B1.0 0416-00793393|[RHG95]  3671" 0 0 0 "23 17 50.2864" "-48 18 46.440" "High proper-motion Star" M3 0.0 0.0 0.0
"LHS  3836" 0 "LHS  3836|GJ  4285|LEHPM 4934|L  119-44|LTT  9108|2MASS J22380290-6550088|PM 22344-6605|[RHG95]  3554" 0 0 0 "22 38 02.91" "-65 50 08.8" "High proper-motion Star" M3.5 0.0 0.0 0.0
"NAME HIP 57274b" "NAME HIP 57274b" "NAME HIP 57274b|GJ   439 b" 0 0 0 "11 44 40.9648" "+30 57 33.455" "Extra-solar Confirmed Planet" 0 0.0 0.0 0.0
"HD 161198B" 0 "BD+21  3198B|** ALP   31B|GJ   692.1 B|GJ  9601 B|HD 161198B|2MASS J17431540+2136108|SDSS J174315.39+213610.2|WDS J17433+2137B" 0 0 "HD 161198B" "17 43 15.401" "+21 36 10.82" "High proper-motion Star" M4.5 0.0 0.0 0.0
"HD 156384Cg" 0 "HD 156384Cg|GJ   667 Cg" 0 0 "HD 156384Cg" "17 18 58.838" "-34 59 48.64" "Extra-solar Planet Candidate" 0 0.0 0.0 0.0
"HD 156384Cf" 0 "HD 156384Cf|GJ   667 Cf" 0 0 "HD 156384Cf" "17 18 58.838" "-34 59 48.64" "Extra-solar Planet Candidate" 0 0.0 0.0 0.0
"GJ  4229 A" 0 "GJ  4229 A|CCDM J21549-7720A|WDS J21549-7720A" 0 0 0 "21 54 51.31" "-77 20 16.8" "Star in double system" 0 0.0 0.0 0.0
"GJ  4153 B" 0 "GJ  4153 B|LSPM J2037+2156E|2MASS J20372402+2156260|USNO-B1.0 1119-00544582|WDS J20273+2157B" 0 0 0 "20 37 24.02" "+21 56 26.1" "High proper-motion Star" M3.5V 0.0 0.0 0.0
"GJ  4100 B" 0 "GJ  4100 B|LSPM J1910+0132N|2MASS J19103807+0132218|USNO-B1.0 0915-00409699" 0 0 0 "19 10 38.07" "+01 32 21.9" "High proper-motion Star" M4.5V 33.5 0.0 0.0
"GJ  4047 B" 0 "GJ  4047 B|LSPM J1817+2639|2MASS J18174719+2639572|USNO-B1.0 1166-00316818|WDS J18178+2640B" 0 0 0 "18 17 47.20" "+26 39 57.3" "High proper-motion Star" M5V 29.1 0.0 0.0
"GJ  3998 c" 0 "GJ  3998 c" 0 0 0 "17 16 00.6378" "+11 03 27.610" "Extra-solar Planet Candidate" 0 0.0 0.0 0.0
"GJ  3998 b" 0 "GJ  3998 b" 0 0 0 "17 16 00.6378" "+11 03 27.610" "Extra-solar Planet Candidate" 0 0.0 0.0 0.0
"GJ  3942 c" 0 "GJ  3942 c" 0 0 0 "16 09 03.1408" "+52 56 37.958" "Extra-solar Planet Candidate" 0 0.0 0.0 0.0
"GJ  3942 b" 0 "GJ  3942 b" 0 0 0 "16 09 03.1408" "+52 56 37.958" "Extra-solar Planet Candidate" 0 0.0 0.0 0.0
"GJ  3876 B" 0 "GJ  3876 B" 0 0 0 "14 50 20.4227" "+82 30 42.999" "Low-mass star (M<1solMass)" 0 0.0 0.0 0.0
"GJ  3786 B" 0 "GJ  3786 B|** DAE    4B|WDS J13273-3111B" 0 0 0 "13 27 19.65" "-31 10 39.8" Star M3.5 0.0 0.0 0.0
"GJ  3786 A" 0 "GJ  3786 A|** DAE    4A|WDS J13273-3111A" 0 0 0 "13 27 19.67" "-31 10 39.4" Star M3.5 0.0 0.0 0.0
"GJ  3634 b" 0 "GJ  3634 b|LHS  2335b" 0 0 0 "10 58 35.133" "-31 08 38.29" "Extra-solar Confirmed Planet" 0 50.55 0.0 0.0
"GJ  4277 B" 0 "GJ  4277 B|** LDS 4967B|LHS  3809|LP  640-72|LSPM J2226+0300S|2MASS J22261549+0300075|NLTT 53835|USNO-B1.0 0930-00741929|WDS J22263+0301B|[BHR2005] 890-5|[BHR2005] 510|[GKL99] 424|[RHG95]  3528" 0 0 0 "22 26 15.50" "+03 00 07.5" "Flare Star" M6V 53.1 0.0 0.0
"GJ  3629 B" 0 "GJ  3629 B" 0 0 0 "10 51 20.61" "+36 07 25.5" Star 0 0.0 0.0 0.0
"GJ  3490" 0 "GJ  3490|** JSP  250B|CCDM J08162-3553B|CSI-35  4406 22|DENIS J081612.2-355309|IDS 08124-3534 B|2MASS J08161226-3553093|PPMX J081612.2-355309|UCAC4 271-027603|WDS J08162-3553B" 0 0 0 "08 16 12.263" "-35 53 09.30" Star 0 0.0 0.0 0.0
"GJ  3474" 0 "LHS  1971|** LDS 5160B|GJ  3474|LP  544-12|LSPM J0802+0319|2MASS J08022064+0319434|NLTT 18830|SDSS J080220.57+031942.3|USNO-B1.0 0933-00183432|WDS J08024+0320B|[RHG95]  1266" 0 0 0 "08 02 20.64" "+03 19 43.4" "High proper-motion Star" M6 30.8 0.0 0.0
"GJ  3470 b" 0 "GJ  3470 b" 0 0 0 "07 59 05.8422" "+15 23 29.215" "Extra-solar Confirmed Planet" 0 0.0 0.0 0.0
"GJ  3341 b" 0 "GJ  3341 b" 0 0 0 "05 15 46.68" "-31 17 45.6" "Extra-solar Planet Candidate" 0 0.0 0.0 0.0
"GJ  3323 c" 0 "GJ  3323 c" 0 0 0 "05 01 57.469" "-06 56 45.92" "Extra-solar Planet Candidate" 0 0.0 0.0 0.0
"GJ  3323 b" 0 "GJ  3323 b" 0 0 0 "05 01 57.469" "-06 56 45.92" "Extra-solar Planet Candidate" 0 0.0 0.0 0.0
"GJ  3304 B" 0 "G  39-29B|** BEU    6B|GJ  3304 B|WDS J04382+2813B" 0 0 0 "04 38 12.51" "+28 13 00.5" "High proper-motion Star" M4.5 0.0 0.0 0.0
"GJ  3304 A" 0 "G  39-29A|** BEU    6A|GJ  3304 A|WDS J04382+2813A" 0 0 0 "04 38 12.56" "+28 13 00.1" "High proper-motion Star" M4.0 53.0 0.000119 0.0
"GJ  3293 e" 0 "GJ  3293 e" 0 0 0 "04 28 35.72" "-25 10 08.9" "Extra-solar Planet Candidate" 0 0.0 0.0 0.0
"GJ  3293 d" 0 "GJ  3293 d" 0 0 0 "04 28 35.72" "-25 10 08.9" "Extra-solar Planet Candidate" 0 0.0 0.0 0.0
"GJ  3293 c" 0 "GJ  3293 c" 0 0 0 "04 28 35.72" "-25 10 08.9" "Extra-solar Planet Candidate" 0 0.0 0.0 0.0
"GJ  3293 b" 0 "GJ  3293 b" 0 0 0 "04 28 35.72" "-25 10 08.9" "Extra-solar Planet Candidate" 0 0.0 0.0 0.0
"GJ  3629 A" 0 "GJ  3629 A" 0 0 0 "10 51 20.60" "+36 07 25.6" "High proper-motion Star" 0 0.0 0.0 0.0
"GJ  4282 A" 0 "GJ  4282 A|** MCT   13A|WDS J22334-0937A" 0 0 0 "22 33 22.65" "-09 36 53.8" "High proper-motion Star" M2.6V 0.0 -1.5e-05 0.0
"GJ  4282 B" 0 "GJ  4282 B|** MCT   13B|WDS J22334-0937B" 0 0 0 "22 33 22.74" "-09 36 54.0" "High proper-motion Star" M2.5V 0.0 -1.2e-05 0.0
"GJ  9228 A" 0 "GJ  9228 A" 0 0 0 "07 16 14.553" "-15 35 08.49" Star 0 0.0 0.0 0.0
"HD 156384Ce" 0 "HD 156384Ce|GJ   667 Ce" 0 0 "HD 156384Ce" "17 18 58.838" "-34 59 48.64" "Extra-solar Planet Candidate" 0 0.0 0.0 0.0
"HD 156384Cd" 0 "HD 156384Cd|GJ   667 Cd" 0 0 "HD 156384Cd" "17 18 58.838" "-34 59 48.64" "Extra-solar Planet Candidate" 0 0.0 0.0 0.0
"HD 156384Cc" 0 "GJ   667 Cc|HD 156384Cc" 0 0 "HD 156384Cc" "17 18 58.838" "-34 59 48.64" "Extra-solar Confirmed Planet" 0 0.0 0.0 0.0
"HD 156384Cb" 0 "GJ   667 Cb|HD 156384Cb" 0 0 "HD 156384Cb" "17 18 58.838" "-34 59 48.64" "Extra-solar Confirmed Planet" 0 138.24 0.0 0.0
"HD 130948A" 0 "GJ   564 A|** POT    1A|HD 130948A|WDS J14503+2355A" 0 0 "HD 130948A" "14 50 15.8106" "+23 54 42.641" Star F9IV-V 0.0 0.0 0.0
